name,pre_mode,label,score,top,left,bottom,right
20201110_222213_010.jpg,A,M,1,661,1376,1045,2035
20201110_222213_011.jpg,A,M,1,631,1397,1039,2057
20201110_222213_012.jpg,A,M,1,592,1396,1049,2085
20201110_222213_013.jpg,A,M,1,564,1356,1091,2056
20201110_222213_014.jpg,A,M,1,561,1338,1103,2022
20201110_222213_015.jpg,A,M,1,558,1353,1103,2029
20201110_222213_016.jpg,A,M,1,567,1399,1089,2061
20201110_222213_017.jpg,A,M,1,558,1407,1082,2076
20201110_222213_018.jpg,A,M,1,556,1462,1084,2090
20201110_222233.jpg,A,M,0.99,340,1123,1017,1958
20201110_222235.jpg,A,K,0.85,52,30,698,767
20201110_222400_001.jpg,A,K,1,328,815,1781,2490
20201110_222400_002.jpg,A,K,1,399,823,1697,2479
20201110_222400_003.jpg,A,K,1,434,825,1656,2479
20201110_222400_004.jpg,A,K,0.99,504,768,1575,2506
20201110_222400_005.jpg,A,K,0.98,419,820,1454,2434
20201110_222400_006.jpg,A,K,0.99,509,707,1380,2572
20201110_222400_007.jpg,A,K,1,553,637,1324,2563
20201110_222400_008.jpg,A,K,1,584,606,1278,2531
20201110_222400_009.jpg,A,K,1,579,587,1291,2523
20201110_222400_010.jpg,A,K,1,519,674,1341,2544
20201110_222400_012.jpg,A,K,1,461,756,1333,2489
20201110_222400_013.jpg,A,K,0.99,395,791,1371,2479
20201110_222400_014.jpg,A,K,1,354,797,1417,2491
20201110_222400_015.jpg,A,K,1,325,800,1457,2508
20201110_222400_016.jpg,A,K,1,305,811,1480,2504
20201110_222400_017.jpg,A,K,1,249,816,1548,2511
20201110_222400_018.jpg,A,K,1,231,837,1567,2497
20201110_222400_019.jpg,A,K,1,168,838,1638,2496
20201110_222400_020.jpg,A,K,1,128,838,1685,2497
20201110_222400_021.jpg,A,K,1,0,919,1654,2441
20201110_222400_022.jpg,A,K,1,19,881,1809,2474
20201110_222400_023.jpg,A,K,1,41,902,1796,2440
20201110_222400_024.jpg,A,K,1,10,901,1823,2459
20201110_222400_025.jpg,A,K,1,21,909,1806,2462
20201110_222400_026.jpg,A,K,1,0,944,1706,2425
20201110_222400_027.jpg,A,K,1,0,951,1707,2436
20201110_222400_028.jpg,A,K,1,0,1082,1836,2628
20201110_222400_029.jpg,A,K,1,143,1109,1836,2657
20201110_222400_030.jpg,A,K,1,130,1100,1836,2665
20201110_222428_001.jpg,A,K,1,73,721,1476,3033
20201110_222428_002.jpg,A,K,1,149,741,1407,3015
20201110_222428_003.jpg,A,K,1,203,771,1350,2999
20201110_222428_004.jpg,A,K,1,235,759,1303,3020
20201110_222428_005.jpg,A,K,1,266,754,1260,3008
20201110_222428_006.jpg,A,K,1,310,768,1220,2990
20201110_222428_007.jpg,A,K,1,352,757,1165,3021
20201110_222428_008.jpg,A,K,0.99,380,718,1133,3060
20201110_222428_009.jpg,A,K,0.98,373,690,1128,3062
20201110_222428_010.jpg,A,K,0.99,352,724,1151,3003
20201110_222428_011.jpg,A,K,1,299,768,1214,2993
20201110_222428_012.jpg,A,K,1,260,765,1237,2973
20201110_222428_013.jpg,A,K,1,219,779,1288,2969
20201110_222428_014.jpg,A,K,1,190,788,1318,2969
20201110_222428_015.jpg,A,K,1,167,795,1342,2966
20201110_222428_016.jpg,A,K,1,130,785,1378,2987
20201110_222428_017.jpg,A,K,1,100,823,1421,2961
20201110_222428_018.jpg,A,K,1,50,815,1477,2979
20201110_222428_019.jpg,A,K,1,0,804,1558,3018
20201110_222428_020.jpg,A,K,1,0,831,1573,3050
20201110_222428_021.jpg,A,K,1,0,1139,1593,3076
20201110_222428_022.jpg,A,K,1,0,1163,1653,3048
20201110_222507_001.jpg,A,S,1,137,1422,1632,2350
20201110_222507_002.jpg,A,S,1,122,1491,1638,2433
20201110_222507_003.jpg,A,S,1,126,1444,1643,2460
20201110_222507_004.jpg,A,S,1,72,1416,1736,2405
20201110_222507_005.jpg,A,S,1,104,1394,1735,2420
20201110_222507_006.jpg,A,S,0.99,175,1438,1660,2501
20201110_222507_007.jpg,A,S,1,82,1569,1746,2665
20201110_222507_008.jpg,A,S,1,148,1615,1672,2768
20201110_222507_009.jpg,A,S,0.99,83,1622,1767,2747
20201110_222507_010.jpg,A,S,0.99,119,1609,1696,2681
20201110_222507_011.jpg,A,S,1,252,1553,1836,2700
20201110_222507_012.jpg,A,S,1,243,1531,1836,2705
20201110_222507_013.jpg,A,S,0.99,125,1582,1705,2714
20201110_222507_014.jpg,A,S,0.99,149,1591,1660,2712
20201110_222507_015.jpg,A,S,1,131,1515,1686,2765
20201110_222507_016.jpg,A,S,0.99,124,1298,1719,2560
20201110_222507_017.jpg,A,S,1,132,1265,1713,2543
20201110_222507_018.jpg,A,S,1,123,1279,1726,2547
20201110_222507_019.jpg,A,S,1,142,1261,1711,2591
20201110_222507_020.jpg,A,S,0.99,143,1269,1712,2606
20201110_222507_021.jpg,A,S,0.99,318,1258,1773,2605
20201110_222507_022.jpg,A,S,0.98,302,1340,1762,2811
20201110_222507_023.jpg,A,S,0.99,201,1357,1632,2839
20201110_222507_024.jpg,A,S,0.98,225,1308,1569,2846
20201110_222507_025.jpg,A,S,0.97,259,1331,1525,2823
20201110_222507_026.jpg,A,S,0.99,262,1368,1525,2811
20201110_222507_027.jpg,A,S,0.99,249,1437,1540,2784
20201110_222507_028.jpg,A,S,0.99,273,1395,1559,2811
20201110_222507_029.jpg,A,S,0.98,328,1355,1541,2836
20201110_222507_030.jpg,A,S,0.97,326,1348,1538,2823
20201110_222533_001.jpg,A,S,1,0,768,1601,1573
20201110_222533_002.jpg,A,S,1,46,765,1738,1615
20201110_222533_003.jpg,A,S,1,26,777,1757,1634
20201110_222533_004.jpg,A,S,1,37,771,1734,1660
20201110_222533_005.jpg,A,S,1,89,738,1674,1687
20201110_222533_006.jpg,A,S,1,71,692,1727,1685
20201110_222533_007.jpg,A,S,1,48,697,1760,1687
20201110_222533_008.jpg,A,S,1,28,692,1800,1696
20201110_222533_009.jpg,A,S,1,31,682,1806,1709
20201110_222533_010.jpg,A,S,1,53,662,1799,1720
20201110_222533_011.jpg,A,S,1,28,590,1836,1725
20201110_222533_012.jpg,A,S,1,162,569,1836,1720
20201110_222533_013.jpg,A,S,1,51,516,1757,1718
20201110_222533_014.jpg,A,S,1,34,442,1778,1765
20201110_222533_015.jpg,A,S,1,75,403,1756,1771
20201110_222533_016.jpg,A,S,1,60,305,1762,1584
20201110_222533_017.jpg,A,S,1,16,375,1808,1802
20201110_222533_018.jpg,A,S,1,30,355,1795,1824
20201110_222533_019.jpg,A,S,1,64,220,1767,1655
20201110_222533_020.jpg,A,S,1,72,227,1777,1649
20201110_222533_021.jpg,A,S,1,198,190,1836,1682
20201110_222533_022.jpg,A,S,1,219,206,1836,1679
20201110_222533_023.jpg,A,S,1,168,332,1836,1900
20201110_222144_001.jpg,A,M,1,175,1110,1308,2009
20201110_222144_002.jpg,A,M,1,242,1105,1394,2003
20201110_222144_003.jpg,A,M,1,304,1088,1461,1992
20201110_222144_004.jpg,A,M,1,372,1068,1513,1972
20201110_222144_005.jpg,A,M,1,355,1014,1584,1856
20201110_222144_006.jpg,A,M,1,364,896,1633,1750
20201110_222144_007.jpg,A,M,1,339,873,1593,1701
20201110_222144_008.jpg,A,M,1,324,873,1516,1717
20201110_222144_009.jpg,A,M,1,245,969,1510,1793
20201110_222144_010.jpg,A,M,1,311,1056,1501,1924
20201110_222144_011.jpg,A,M,1,393,1194,1607,1991
20201110_222144_012.jpg,A,M,1,525,1329,1615,2126
20201110_222144_013.jpg,A,M,1,469,1345,1547,2136
20201110_222144_014.jpg,A,M,1,346,1342,1418,2107
20201110_222144_015.jpg,A,M,1,291,1384,1416,2094
20201110_222144_016.jpg,A,M,1,213,1331,1361,2028
20201110_222144_017.jpg,A,M,1,144,1356,1299,2053
20201110_222144_018.jpg,A,M,1,95,1341,1260,2032
20201110_222144_019.jpg,A,M,1,101,1386,1217,2161
20201110_222144_020.jpg,A,M,1,75,1412,1161,2216
20201110_222144_021.jpg,A,M,1,20,1447,1053,2416
20201110_222144_022.jpg,A,M,1,0,1527,932,2551
20201110_222144_023.jpg,A,M,1,0,1544,832,2652
20201110_222144_024.jpg,A,M,1,0,1630,869,2771
20201110_222144_025.jpg,A,M,1,44,1561,915,2783
20201110_222144_026.jpg,A,M,1,149,1572,997,2747
20201110_222144_027.jpg,A,M,1,197,1521,999,2719
20201110_222144_028.jpg,A,M,1,256,1474,1010,2695
20201110_222144_029.jpg,A,M,1,244,1532,966,2724
20201110_222144_030.jpg,A,M,1,250,1561,929,2738
20201110_222213_001.jpg,A,M,1,476,1440,992,2052
20201110_222213_002.jpg,A,M,1,533,1352,1058,2025
20201110_222213_003.jpg,A,M,1,550,1309,1067,1979
20201110_222213_004.jpg,A,M,1,534,1280,1024,1986
20201110_222213_005.jpg,A,M,1,550,1303,1025,1993
20201110_222213_006.jpg,A,M,1,600,1382,1019,2022
20201110_222213_007.jpg,A,M,1,657,1389,1050,2035
20201110_222213_008.jpg,A,M,1,687,1377,1049,2029
20201110_222213_009.jpg,A,M,1,680,1376,1042,2035
20201110_222213_010.jpg,A,M,1,661,1376,1045,2035
20201110_222213_011.jpg,A,M,1,631,1397,1039,2057
20201110_222213_012.jpg,A,M,1,592,1396,1049,2085
20201110_222213_013.jpg,A,M,1,564,1356,1091,2056
20201110_222213_014.jpg,A,M,1,561,1338,1103,2022
20201110_222213_015.jpg,A,M,1,558,1353,1103,2029
20201110_222213_016.jpg,A,M,1,567,1399,1089,2061
20201110_222213_017.jpg,A,M,1,558,1407,1082,2076
20201110_222213_018.jpg,A,M,1,556,1462,1084,2090
20201110_222233.jpg,A,M,0.99,340,1123,1017,1958
20201110_222235.jpg,A,K,0.85,52,30,698,767
20201110_222400_001.jpg,A,K,1,328,815,1781,2490
20201110_222400_002.jpg,A,K,1,399,823,1697,2479
20201110_222400_003.jpg,A,K,1,434,825,1656,2479
20201110_222400_004.jpg,A,K,0.99,504,768,1575,2506
20201110_222400_005.jpg,A,K,0.98,419,820,1454,2434
20201110_222400_006.jpg,A,K,0.99,509,707,1380,2572
20201110_222400_007.jpg,A,K,1,553,637,1324,2563
20201110_222400_008.jpg,A,K,1,584,606,1278,2531
20201110_222400_009.jpg,A,K,1,579,587,1291,2523
20201110_222400_010.jpg,A,K,1,519,674,1341,2544
20201110_222400_012.jpg,A,K,1,461,756,1333,2489
20201110_222400_013.jpg,A,K,0.99,395,791,1371,2479
20201110_222400_014.jpg,A,K,1,354,797,1417,2491
20201110_222400_015.jpg,A,K,1,325,800,1457,2508
20201110_222400_016.jpg,A,K,1,305,811,1480,2504
20201110_222400_017.jpg,A,K,1,249,816,1548,2511
20201110_222400_018.jpg,A,K,1,231,837,1567,2497
20201110_222400_019.jpg,A,K,1,168,838,1638,2496
20201110_222400_020.jpg,A,K,1,128,838,1685,2497
20201110_222400_021.jpg,A,K,1,0,919,1654,2441
20201110_222400_022.jpg,A,K,1,19,881,1809,2474
20201110_222400_023.jpg,A,K,1,41,902,1796,2440
20201110_222400_024.jpg,A,K,1,10,901,1823,2459
20201110_222400_025.jpg,A,K,1,21,909,1806,2462
20201110_222400_026.jpg,A,K,1,0,944,1706,2425
20201110_222400_027.jpg,A,K,1,0,951,1707,2436
20201110_222400_028.jpg,A,K,1,0,1082,1836,2628
20201110_222400_029.jpg,A,K,1,143,1109,1836,2657
20201110_222400_030.jpg,A,K,1,130,1100,1836,2665
20201110_222428_001.jpg,A,K,1,73,721,1476,3033
20201110_222428_002.jpg,A,K,1,149,741,1407,3015
20201110_222428_003.jpg,A,K,1,203,771,1350,2999
20201110_222428_004.jpg,A,K,1,235,759,1303,3020
20201110_222428_005.jpg,A,K,1,266,754,1260,3008
20201110_222428_006.jpg,A,K,1,310,768,1220,2990
20201110_222428_007.jpg,A,K,1,352,757,1165,3021
20201110_222428_008.jpg,A,K,0.99,380,718,1133,3060
20201110_222428_009.jpg,A,K,0.98,373,690,1128,3062
20201110_222428_010.jpg,A,K,0.99,352,724,1151,3003
20201110_222428_011.jpg,A,K,1,299,768,1214,2993
20201110_222428_012.jpg,A,K,1,260,765,1237,2973
20201110_222428_013.jpg,A,K,1,219,779,1288,2969
20201110_222428_014.jpg,A,K,1,190,788,1318,2969
20201110_222428_015.jpg,A,K,1,167,795,1342,2966
20201110_222428_016.jpg,A,K,1,130,785,1378,2987
20201110_222428_017.jpg,A,K,1,100,823,1421,2961
20201110_222428_018.jpg,A,K,1,50,815,1477,2979
20201110_222428_019.jpg,A,K,1,0,804,1558,3018
20201110_222428_020.jpg,A,K,1,0,831,1573,3050
20201110_222428_021.jpg,A,K,1,0,1139,1593,3076
20201110_222428_022.jpg,A,K,1,0,1163,1653,3048
20201110_222507_001.jpg,A,S,1,137,1422,1632,2350
20201110_222507_002.jpg,A,S,1,122,1491,1638,2433
20201110_222507_003.jpg,A,S,1,126,1444,1643,2460
20201110_222507_004.jpg,A,S,1,72,1416,1736,2405
20201110_222507_005.jpg,A,S,1,104,1394,1735,2420
20201110_222507_006.jpg,A,S,0.99,175,1438,1660,2501
20201110_222507_007.jpg,A,S,1,82,1569,1746,2665
20201110_222507_008.jpg,A,S,1,148,1615,1672,2768
20201110_222507_009.jpg,A,S,0.99,83,1622,1767,2747
20201110_222507_010.jpg,A,S,0.99,119,1609,1696,2681
20201110_222507_011.jpg,A,S,1,252,1553,1836,2700
20201110_222507_012.jpg,A,S,1,243,1531,1836,2705
20201110_222507_013.jpg,A,S,0.99,125,1582,1705,2714
20201110_222507_014.jpg,A,S,0.99,149,1591,1660,2712
20201110_222507_015.jpg,A,S,1,131,1515,1686,2765
20201110_222507_016.jpg,A,S,0.99,124,1298,1719,2560
20201110_222507_017.jpg,A,S,1,132,1265,1713,2543
20201110_222507_018.jpg,A,S,1,123,1279,1726,2547
20201110_222507_019.jpg,A,S,1,142,1261,1711,2591
20201110_222507_020.jpg,A,S,0.99,143,1269,1712,2606
20201110_222507_021.jpg,A,S,0.99,318,1258,1773,2605
20201110_222507_022.jpg,A,S,0.98,302,1340,1762,2811
20201110_222507_023.jpg,A,S,0.99,201,1357,1632,2839
20201110_222507_024.jpg,A,S,0.98,225,1308,1569,2846
20201110_222507_025.jpg,A,S,0.97,259,1331,1525,2823
20201110_222507_026.jpg,A,S,0.99,262,1368,1525,2811
20201110_222507_027.jpg,A,S,0.99,249,1437,1540,2784
20201110_222507_028.jpg,A,S,0.99,273,1395,1559,2811
20201110_222507_029.jpg,A,S,0.98,328,1355,1541,2836
20201110_222507_030.jpg,A,S,0.97,326,1348,1538,2823
20201110_222533_001.jpg,A,S,1,0,768,1601,1573
20201110_222533_002.jpg,A,S,1,46,765,1738,1615
20201110_222533_003.jpg,A,S,1,26,777,1757,1634
20201110_222533_004.jpg,A,S,1,37,771,1734,1660
20201110_222533_005.jpg,A,S,1,89,738,1674,1687
20201110_222533_006.jpg,A,S,1,71,692,1727,1685
20201110_222533_007.jpg,A,S,1,48,697,1760,1687
20201110_222533_008.jpg,A,S,1,28,692,1800,1696
20201110_222533_009.jpg,A,S,1,31,682,1806,1709
20201110_222533_010.jpg,A,S,1,53,662,1799,1720
20201110_222533_011.jpg,A,S,1,28,590,1836,1725
20201110_222533_012.jpg,A,S,1,162,569,1836,1720
20201110_222533_013.jpg,A,S,1,51,516,1757,1718
20201110_222533_014.jpg,A,S,1,34,442,1778,1765
20201110_222533_015.jpg,A,S,1,75,403,1756,1771
20201110_222533_016.jpg,A,S,1,60,305,1762,1584
20201110_222533_017.jpg,A,S,1,16,375,1808,1802
20201110_222533_018.jpg,A,S,1,30,355,1795,1824
20201110_222533_019.jpg,A,S,1,64,220,1767,1655
20201110_222533_020.jpg,A,S,1,72,227,1777,1649
20201110_222533_021.jpg,A,S,1,198,190,1836,1682
20201110_222533_022.jpg,A,S,1,219,206,1836,1679
20201110_222533_023.jpg,A,S,1,168,332,1836,1900
1.jpg,B,smoke,0.53,0,30,511,1244
10.jpg,B,smoke,0.71,237,273,297,390
100.jpg,B,smoke,0.84,90,0,301,480
101.jpg,B,smoke,0.60,104,58,216,377
102.jpg,B,smoke,0.74,0,0,249,426
103.jpg,B,smoke,0.74,11,0,230,453
104.jpg,B,smoke,0.87,0,64,786,1138
105.jpg,B,smoke,0.74,0,0,666,1081
106.jpg,B,smoke,0.78,0,255,224,568
107.jpg,B,smoke,0.76,42,49,321,570
108.jpg,B,smoke,0.89,86,4,231,290
109.jpg,B,smoke,0.89,25,186,143,565
11.jpg,B,smoke,0.91,0,13,441,727
110.jpg,B,smoke,0.98,285,531,502,841
111.jpg,B,smoke,0.86,82,199,175,316
112.jpg,B,smoke,0.87,0,82,442,870
113.jpg,B,smoke,0.90,22,28,254,442
114.jpg,B,smoke,0.85,59,383,261,900
115.jpg,B,smoke,0.94,0,143,588,1024
116.jpg,B,smoke,0.38,10,30,268,436
117.jpg,B,smoke,0.88,48,14,238,492
118.jpg,B,None,None,None,None,None,None
119.jpg,B,smoke,0.33,100,35,553,721
12.jpg,B,smoke,0.83,167,278,293,599
120.jpg,B,smoke,0.45,490,479,606,965
121.jpg,B,None,None,None,None,None,None
122.jpg,B,smoke,0.97,76,274,256,509
123.jpg,B,smoke,0.49,151,5,304,310
124.jpg,B,smoke,0.68,3,4,145,324
125.jpg,B,smoke,0.70,25,265,164,442
126.jpg,B,smoke,0.81,366,53,592,944
127.jpg,B,smoke,0.76,0,352,442,1076
128.jpg,B,smoke,0.35,0,507,709,1046
129.jpg,B,smoke,0.57,13,6,324,378
13.jpg,B,smoke,0.44,6,290,134,960
130.jpg,B,smoke,0.96,75,51,333,499
131.jpg,B,smoke,0.96,5,0,327,434
132.jpg,B,smoke,0.96,31,0,333,444
133.jpg,B,smoke,0.97,121,35,451,333
134.jpg,B,smoke,0.76,52,82,144,299
135.jpg,B,smoke,0.85,30,8,333,493
136.jpg,B,smoke,0.76,0,352,442,1076
137.jpg,B,smoke,0.35,0,507,709,1046
139.jpg,B,smoke,0.80,42,0,558,829
14.jpg,B,smoke,0.57,22,106,433,800
140.jpg,B,smoke,0.93,2,70,237,600
141.jpg,B,smoke,0.62,0,0,555,850
142.jpg,B,smoke,0.80,42,0,558,829
143.jpg,B,smoke,0.93,2,70,237,600
144.jpg,B,smoke,0.78,117,160,280,464
145.jpg,B,smoke,0.82,186,361,374,793
146.jpg,B,smoke,0.56,13,203,382,574
147.jpg,B,smoke,0.97,85,390,309,590
148.jpg,B,smoke,0.30,0,478,448,596
149.jpg,B,smoke,0.64,54,375,450,596
15.jpg,B,smoke,0.44,46,20,238,599
150.jpg,B,smoke,0.78,44,59,300,401
151.jpg,B,smoke,0.57,0,78,310,480
152.jpg,B,smoke,0.75,68,97,468,800
153.jpg,B,smoke,0.76,68,96,469,800
154.jpg,B,smoke,0.87,0,15,254,436
155.jpg,B,smoke,0.78,117,160,280,464
156.jpg,B,smoke,0.71,115,369,213,477
158.jpg,B,smoke,0.92,0,525,1156,1328
159.jpg,B,smoke,0.56,3,320,134,585
16.jpg,B,smoke,0.52,0,0,658,1052
160.jpg,B,smoke,0.83,5,0,244,557
161.jpg,B,smoke,0.96,75,51,333,499
162.jpg,B,smoke,0.96,5,0,327,434
163.jpg,B,smoke,0.96,31,0,333,444
164.jpg,B,smoke,0.97,121,35,451,333
165.jpg,B,smoke,0.44,24,59,295,512
166.jpg,B,smoke,0.53,0,92,295,512
167.jpg,B,smoke,0.73,29,96,162,245
168.jpg,B,smoke,0.87,0,0,403,541
169.jpg,B,smoke,0.77,0,0,411,551
170.jpg,B,smoke,0.92,0,0,413,538
171.jpg,B,smoke,0.89,14,0,433,523
172.jpg,B,smoke,0.84,12,18,429,579
173.jpg,B,smoke,0.93,0,0,394,537
174.jpg,B,smoke,0.44,140,321,313,571
175.jpg,B,smoke,0.69,62,50,318,600
176.jpg,B,smoke,0.45,124,105,361,762
177.jpg,B,smoke,0.91,8,215,156,447
178.jpg,B,smoke,0.65,0,0,204,450
179.jpg,B,smoke,0.70,46,67,248,387
18.jpg,B,smoke,0.91,294,374,464,652
180.jpg,B,smoke,0.89,0,88,573,1024
181.jpg,B,None,None,None,None,None,None
182.jpg,B,smoke,0.97,76,274,256,509
183.jpg,B,smoke,0.49,151,5,304,310
184.jpg,B,smoke,0.96,75,51,333,499
185.jpg,B,smoke,0.96,5,0,327,434
186.jpg,B,smoke,0.96,31,0,333,444
187.jpg,B,smoke,0.97,121,35,451,333
188.jpg,B,smoke,0.89,147,105,347,800
189.jpg,B,smoke,0.89,163,4,296,592
19.jpg,B,smoke,0.76,0,133,754,1200
190.jpg,B,smoke,0.68,210,0,309,428
191.jpg,B,smoke,0.75,19,2,167,245
192.jpg,B,smoke,0.78,117,160,280,464
193.jpg,B,smoke,0.71,115,369,213,477
194.jpg,B,smoke,0.61,42,235,927,1600
195.jpg,B,smoke,0.96,461,30,805,686
196.jpg,B,smoke,0.59,358,841,751,1300
197.jpg,B,smoke,0.40,0,0,395,269
198.jpg,B,smoke,0.94,0,55,1144,605
199.jpg,B,smoke,0.88,0,793,1064,1546
2.jpg,B,smoke,0.64,376,0,689,1054
20.jpg,B,smoke,0.52,0,88,296,662
200.jpg,B,smoke,0.74,0,206,996,1600
201.jpg,B,smoke,0.99,7,40,252,605
202.jpg,B,smoke,0.72,44,0,601,1176
203.jpg,B,smoke,0.96,461,30,805,686
204.jpg,B,smoke,0.89,0,41,147,420
205.jpg,B,smoke,0.52,190,0,486,1189
206.jpg,B,smoke,0.47,127,14,668,818
207.jpg,B,smoke,0.97,85,390,309,590
208.jpg,B,smoke,0.45,134,0,196,207
209.jpg,B,smoke,0.96,5,0,327,434
21.jpg,B,smoke,0.52,168,122,317,586
210.jpg,B,smoke,0.77,0,0,411,551
211.jpg,B,smoke,0.94,271,286,371,785
212.jpg,B,smoke,0.84,17,0,359,462
213.jpg,B,smoke,0.76,82,23,402,467
214.jpg,B,smoke,0.86,38,279,489,853
215.jpg,B,smoke,0.73,134,42,429,930
216.jpg,B,smoke,0.74,103,534,313,803
217.jpg,B,smoke,0.56,61,181,170,261
22.jpg,B,smoke,0.43,187,4,529,187
220.jpg,B,smoke,0.37,242,240,304,482
221.jpg,B,smoke,0.33,57,1,104,89
222.jpg,B,smoke,0.69,13,55,275,199
223.jpg,B,None,None,None,None,None,None
225.jpg,B,smoke,0.75,175,271,228,499
226.jpg,B,smoke,0.93,68,5,389,1221
227.jpg,B,smoke,0.57,299,11,467,470
228.jpg,B,smoke,0.83,0,418,559,1223
229.jpg,B,smoke,0.94,0,17,733,1228
23.jpg,B,None,None,None,None,None,None
230.jpg,B,smoke,0.71,66,58,303,587
231.jpg,B,smoke,0.71,215,386,367,808
232.jpg,B,smoke,0.73,86,4,630,474
233.jpg,B,smoke,0.59,0,78,311,640
234.jpg,B,smoke,0.86,0,51,542,997
235.jpg,B,smoke,0.96,0,2,829,591
236.jpg,B,smoke,0.88,0,17,368,582
237.jpg,B,smoke,0.93,85,76,313,600
238.jpg,B,smoke,0.77,19,0,388,549
239.jpg,B,smoke,0.92,0,525,1156,1328
24.jpg,B,None,None,None,None,None,None
240.jpg,B,smoke,0.39,164,231,764,1040
241.jpg,B,smoke,0.52,0,358,821,948
242.jpg,B,smoke,0.55,25,12,241,421
243.jpg,B,smoke,0.75,0,0,424,710
244.jpg,B,smoke,0.62,36,0,496,781
245.jpg,B,smoke,0.78,0,255,224,568
246.jpg,B,smoke,0.76,42,49,321,570
247.jpg,B,smoke,0.89,86,4,231,290
248.jpg,B,smoke,0.89,25,186,143,565
249.jpg,B,smoke,0.89,170,10,281,304
25.jpg,B,smoke,0.67,0,82,472,960
250.jpg,B,smoke,0.94,0,17,733,1228
251.jpg,B,smoke,0.93,68,5,389,1221
252.jpg,B,smoke,0.57,299,11,467,470
253.jpg,B,smoke,0.83,0,418,559,1223
254.jpg,B,smoke,0.94,0,17,733,1228
255.jpg,B,smoke,0.30,128,92,201,167
256.jpg,B,smoke,0.86,0,50,245,400
257.jpg,B,smoke,0.61,63,21,416,580
258.jpg,B,smoke,0.94,0,242,387,539
259.jpg,B,smoke,0.90,14,177,659,1024
26.jpg,B,smoke,0.72,0,85,272,660
260.jpg,B,smoke,0.83,1,115,106,564
261.jpg,B,smoke,0.76,42,49,321,570
262.jpg,B,smoke,0.78,0,255,224,568
263.jpg,B,smoke,0.89,86,4,231,290
264.jpg,B,smoke,0.89,25,186,143,565
265.jpg,B,smoke,0.56,13,203,382,574
266.jpg,B,smoke,0.94,271,286,371,785
267.jpg,B,smoke,0.62,36,0,496,781
268.jpg,B,smoke,0.90,14,177,659,1024
269.jpg,B,smoke,0.69,0,53,354,600
27.jpg,B,smoke,0.88,99,212,248,359
270.jpg,B,smoke,0.73,0,21,293,576
271.jpg,B,smoke,0.77,45,64,378,640
272.jpg,B,smoke,0.75,25,0,445,1039
273.jpg,B,smoke,0.95,0,162,484,1191
274.jpg,B,smoke,0.88,0,151,375,892
275.jpg,B,smoke,0.90,0,86,852,900
276.jpg,B,smoke,0.97,4,114,370,900
277.jpg,B,smoke,0.75,48,28,675,477
278.jpg,B,smoke,0.89,326,0,551,945
279.jpg,B,smoke,0.87,0,354,558,963
28.jpg,B,smoke,0.95,0,11,611,1013
280.jpg,B,smoke,0.95,0,11,611,1013
281.jpg,B,smoke,0.41,220,0,662,227
282.jpg,B,smoke,0.94,35,339,885,1509
